id,Tenure Months,Total Charges,Senior Citizen,Partner,Dependents,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Internet Service,Churn_Value
5510,1,44.55,0,0,0,0,0,0,0,0,0,3,1,4,1,0
1155,58,3563.8,0,1,0,1,1,1,0,0,0,1,0,4,1,1
5093,36,1992.85,1,1,0,0,0,1,1,0,0,1,0,4,1,0
5035,67,4119.4,1,1,0,1,1,0,1,0,0,1,1,3,1,0
5950,55,4657.95,0,1,1,1,0,1,1,1,1,2,1,3,1,0
5322,72,6058.95,0,1,0,1,1,0,1,1,1,2,1,3,1,0
3960,66,4017.45,0,0,0,1,1,1,0,0,0,2,1,3,1,0
6432,69,7234.8,0,1,1,1,1,1,1,1,0,1,1,4,2,0
1344,7,331.3,0,1,0,1,0,0,0,0,0,1,1,2,1,1
3079,72,6230.1,0,1,0,1,1,1,1,1,1,2,1,3,1,0
1411,32,2447.95,0,1,0,0,0,1,0,0,0,3,1,2,2,1
101,34,2524.45,0,0,0,0,1,0,0,0,0,3,1,4,2,1
1802,55,5617.75,1,0,0,1,0,0,0,1,1,3,1,2,2,1
5628,71,6263.8,0,1,1,1,1,1,1,1,1,2,0,3,1,0
1636,4,305.55,0,0,0,0,0,0,0,0,0,3,1,3,2,1
3634,5,550.6,0,0,0,0,1,1,0,1,1,3,0,2,2,0
3944,65,6767.1,1,1,1,0,0,1,1,1,1,1,1,3,2,0
1188,9,661.25,0,1,0,0,0,1,0,0,0,3,1,3,2,1
154,65,6985.65,0,1,0,0,1,1,0,1,1,3,1,2,2,1
1616,19,1777.9,1,0,0,0,0,1,0,1,1,3,1,4,2,1
4763,25,1837.7,0,1,0,1,1,0,1,0,1,3,1,1,1,0
4257,15,1287.85,0,0,0,1,1,1,1,1,1,3,0,1,1,0
1031,1,69.1,1,0,0,0,0,0,0,0,0,3,0,2,2,1
3769,65,5963.95,0,1,1,1,1,1,1,1,1,2,0,3,1,0
5761,13,831.75,0,0,1,0,0,0,0,1,1,3,0,4,1,0
1611,2,156.35,1,1,0,0,0,0,0,1,0,3,1,1,2,1
360,4,237.95,0,0,0,0,0,0,0,0,0,3,1,2,2,1
1994,53,3958.25,0,0,0,0,1,1,1,0,1,2,1,3,1,0
3193,42,3058.3,0,1,1,1,1,0,0,1,0,3,1,3,1,0
5216,32,2570,1,1,0,0,0,1,0,0,0,3,0,1,2,0
1558,45,4740,0,0,0,0,1,0,0,1,1,3,1,4,2,1
5936,55,4589.85,0,0,0,1,0,1,0,0,0,1,1,4,2,0
3269,17,1612.2,0,0,0,0,1,1,0,0,1,3,1,4,2,0
3374,69,5869.4,0,1,0,0,1,1,0,0,0,3,1,3,2,0
1467,70,6579.05,0,1,0,1,1,1,1,0,0,2,0,3,2,1
1423,9,853.1,0,1,0,0,0,0,0,1,1,3,0,2,2,1
255,4,424.45,1,0,0,0,0,0,0,1,1,3,1,2,2,1
5963,5,384.25,0,0,0,0,0,0,0,1,0,3,0,2,2,0
3914,46,3958.85,0,0,1,0,0,1,1,0,0,3,1,3,2,0
1459,3,240.45,0,0,0,0,0,0,0,1,1,3,1,2,2,1
2964,1,51.25,0,0,0,1,0,0,0,0,0,3,0,1,1,0
3677,72,7887.25,0,1,1,1,1,1,0,1,1,2,0,4,2,0
322,3,228.4,0,0,0,0,0,0,0,0,0,3,1,2,2,1
569,30,2624.25,0,1,0,0,0,0,0,0,1,3,1,2,2,1
1210,5,452.7,0,0,0,0,0,1,0,1,0,3,1,2,2,1
1447,15,1156.1,1,0,0,0,0,0,0,0,1,3,1,2,2,1
6404,7,533.6,0,0,0,1,0,0,0,0,0,3,0,1,2,0
1181,1,84.3,0,0,0,0,1,0,0,1,0,3,0,2,2,1
5406,31,2633.4,1,1,0,0,0,0,0,0,1,3,1,2,2,0
4114,67,7112.15,1,1,0,1,1,0,0,1,1,1,1,2,2,0
3360,2,134.6,0,0,1,1,1,0,0,0,0,3,0,3,1,0
6388,67,5588.8,1,1,0,1,1,0,0,0,0,3,0,3,2,0
1237,1,62.05,0,0,0,0,0,1,1,0,0,3,0,1,1,1
2766,7,521.35,0,0,0,0,0,0,0,0,0,3,1,2,2,0
4408,34,2042.05,0,1,1,1,1,1,0,0,0,1,1,1,1,0
329,7,523.15,0,0,0,0,0,0,0,0,1,3,1,2,2,1
4682,72,8061.5,1,1,0,1,1,1,1,1,1,3,1,4,2,0
1556,49,4783.5,0,1,0,0,0,0,0,1,1,3,1,2,2,1
7010,27,2093.4,0,1,0,0,1,0,0,0,0,3,1,2,2,0
1133,1,79.55,0,0,0,0,0,0,0,1,0,3,0,2,2,1
6298,41,3263.9,0,0,0,0,1,1,0,1,1,1,1,2,1,0
5198,17,1445.95,0,0,1,0,1,1,1,1,1,1,0,2,1,0
6587,72,7679.65,0,1,1,1,1,1,1,1,1,2,1,3,2,0
4614,42,2455.05,0,0,0,1,0,1,0,0,0,3,0,4,1,0
715,5,477.7,1,0,0,0,0,0,0,1,1,3,1,2,2,1
4188,15,1669.4,0,1,0,1,0,1,0,1,1,3,0,2,2,0
2121,71,6223.8,0,1,0,1,1,1,1,1,1,2,0,4,1,0
1646,2,80.35,0,0,0,0,0,0,0,0,0,3,0,3,1,1
5489,33,3645.5,0,0,0,0,1,1,0,1,1,3,0,2,2,0
2272,72,8248.5,0,1,1,1,1,1,1,1,1,2,1,3,2,0
1872,22,1949.4,0,0,1,0,1,0,0,1,0,3,1,4,2,0
1985,62,5215.25,0,1,0,1,1,1,1,1,1,2,0,2,1,0
3069,30,2627.2,1,1,0,0,1,0,0,1,0,3,1,2,2,0
2835,28,1646.45,0,0,0,0,0,1,0,1,0,3,1,3,1,0
2539,50,4914.9,0,1,0,1,1,0,0,0,1,3,1,4,2,0
7003,35,3726.15,1,0,0,1,1,1,0,1,1,1,1,2,2,0
2435,27,1652.95,0,0,0,1,1,0,0,0,0,3,1,1,1,0
1544,21,1474.75,1,1,0,0,0,0,0,0,0,3,1,2,2,1
2511,66,5898.6,0,1,0,1,1,0,1,0,0,1,0,2,2,0
665,18,1425.45,0,0,0,0,0,1,1,1,1,1,1,4,1,1
5455,57,3509.4,0,1,1,1,1,0,1,0,0,1,0,1,1,0
5749,31,2227.8,0,0,0,0,0,0,0,0,0,3,1,2,2,0
2071,19,2007.25,1,0,0,1,1,0,1,1,1,3,1,1,2,0
4931,72,8436.25,1,0,0,1,1,1,1,1,1,2,1,4,2,0
4542,72,6652.45,0,1,1,1,1,1,1,1,1,2,0,4,1,0
1512,4,384.5,0,1,0,0,1,0,0,1,1,3,1,2,2,1
999,26,2351.8,1,0,0,0,0,0,0,1,1,3,1,2,2,1
5593,56,5794.45,0,0,0,1,0,0,1,1,1,3,1,1,2,0
2212,28,2768.35,0,1,0,0,1,1,1,1,0,1,0,3,2,0
1938,30,2570.2,0,1,1,0,1,1,0,0,0,3,0,3,2,0
2495,62,4487.3,0,1,0,1,0,1,1,0,1,1,0,4,1,0
3527,11,829.3,0,0,0,0,0,0,1,1,1,3,0,1,1,0
315,19,1532.45,0,0,0,0,0,0,0,0,1,3,1,3,2,1
730,9,622.9,1,0,0,0,0,0,0,0,0,3,1,2,2,1
3038,68,7508.55,0,1,1,1,0,1,1,1,1,2,1,3,2,0
353,3,169.45,0,0,0,0,0,0,0,1,0,3,1,4,1,1
533,47,4533.7,0,1,0,1,1,1,0,1,0,3,1,2,2,1
1714,1,82.3,0,0,0,0,1,1,0,0,0,3,1,2,2,1
1744,7,450.8,0,0,0,0,0,0,1,1,1,3,1,4,1,1
2581,15,955.15,0,0,0,1,0,1,1,0,0,3,0,2,1,0
5799,24,1242.25,0,0,0,0,0,0,1,0,0,1,0,3,1,0
4971,5,408.5,1,0,0,0,1,0,0,0,1,3,1,2,2,0
2691,32,3145.9,0,1,0,0,1,0,0,1,1,3,1,4,2,0
33,1,70.45,1,1,1,0,0,0,0,0,0,3,1,1,2,1
5077,33,1462.6,0,1,0,0,0,0,0,0,0,3,1,4,1,0
970,6,270.8,0,1,0,0,0,0,1,0,0,3,1,2,1,1
5063,54,3273.95,0,1,1,1,0,0,1,0,0,2,0,3,1,0
2524,60,4039.5,0,0,0,1,0,1,1,0,0,1,0,2,1,0
6911,42,2882.25,0,0,0,1,1,0,1,0,1,1,1,1,1,0
583,7,587.1,0,1,0,0,0,1,0,1,0,3,1,2,2,1
4146,17,1640,0,0,0,0,0,1,1,0,1,3,1,3,2,0
5654,55,6382.55,1,0,0,1,1,1,1,1,1,3,1,2,2,0
439,51,4812.75,0,1,0,0,0,0,0,1,1,3,1,2,2,1
5734,41,3729.75,0,0,0,0,1,0,1,1,0,1,1,2,2,0
1809,11,1129.75,0,0,0,0,0,1,0,1,1,3,1,2,2,1
5765,56,5953,0,1,1,1,0,1,1,1,1,3,1,1,2,0
4848,5,262.3,0,0,0,0,1,0,0,0,0,3,1,2,1,0
3921,13,966.25,0,0,0,0,1,0,0,0,0,1,1,1,2,0
3050,46,4312.5,0,1,0,0,1,1,0,1,0,1,1,2,2,0
433,11,868.5,0,1,0,0,0,0,0,1,0,3,1,3,2,1
4235,72,8308.9,0,1,1,1,1,1,1,1,1,2,1,3,2,0
3120,71,6152.4,0,1,1,0,1,0,1,0,0,2,1,2,2,0
5945,66,6056.9,0,0,0,0,0,1,0,1,0,1,1,3,2,0
1100,11,1222.05,0,1,0,1,0,0,1,1,0,3,1,4,2,1
5092,24,1857.75,1,1,1,1,0,0,0,0,0,3,1,2,2,0
5649,47,4747.2,1,1,0,0,0,1,0,1,1,3,0,2,2,0
3781,58,3791.6,0,1,0,1,1,0,0,1,0,3,1,4,1,0
2742,39,1971.15,0,0,0,0,0,0,1,0,0,2,1,3,1,0
5051,69,6322.1,0,0,0,1,1,1,1,1,1,2,0,1,1,0
6329,53,4003.85,1,0,0,0,1,0,0,0,0,3,1,4,2,0
2622,71,5585.4,0,1,0,1,1,1,1,0,1,2,1,1,1,0
611,2,92.45,0,0,0,1,0,0,0,0,0,3,1,2,1,1
4910,43,3551.65,0,1,0,1,1,1,0,0,0,3,1,4,2,0
738,1,74.4,1,1,0,0,0,0,0,0,0,3,1,2,2,1
1498,10,865.55,1,0,0,0,0,1,0,0,1,3,1,4,2,1
219,4,319.15,0,1,0,0,0,1,1,0,0,3,1,1,2,1
5053,56,4284.65,0,0,0,0,1,0,1,1,1,1,1,3,1,0
4105,72,6339.3,0,1,1,1,1,1,1,1,1,2,0,4,1,0
4520,9,653.95,0,1,0,0,1,1,0,0,1,3,1,4,1,0
2205,8,759.55,0,1,1,0,0,1,0,1,1,3,1,2,2,0
1707,1,101.45,0,0,0,0,0,1,0,1,1,3,1,2,2,1
5013,57,3134.7,0,0,0,0,1,0,1,0,0,1,1,1,1,0
6864,35,3782.4,0,1,1,0,1,1,1,1,1,3,1,2,2,0
1820,45,2319.8,0,1,0,0,1,0,1,0,0,1,1,4,1,1
4503,53,4449.75,0,0,1,0,1,1,1,1,1,1,1,2,1,0
1505,6,503.6,1,0,0,1,0,0,0,1,0,3,1,3,2,1
5738,65,6725.5,1,1,0,0,1,1,1,1,1,2,1,4,2,0
703,5,412.1,0,1,0,0,1,0,0,0,0,3,1,2,2,1
2079,10,498.25,0,0,0,0,1,0,0,0,0,3,0,2,1,0
2818,72,7544,0,1,0,1,0,1,0,1,1,2,1,2,2,0
1117,2,94.55,1,0,0,1,0,1,0,1,0,3,0,3,1,1
3431,1,44.45,0,0,0,0,0,0,0,0,0,3,0,1,1,0
5158,70,5950.2,0,1,0,1,1,1,1,1,1,2,0,4,1,0
6137,19,1672.35,0,1,0,1,1,0,1,0,0,3,1,4,2,0
6558,44,4122.9,0,1,1,0,0,1,0,1,1,3,1,3,2,0
6807,48,3023.65,0,1,1,1,0,1,1,1,0,1,0,3,1,0
468,19,1761.05,0,1,0,0,0,1,0,0,1,3,0,1,2,1
2628,5,392.5,1,0,0,0,1,0,0,1,0,3,1,2,2,0
6661,11,688.5,0,0,0,0,1,1,1,0,0,3,1,2,1,0
2469,31,2548.65,0,0,0,0,0,0,1,0,0,1,0,4,2,0
191,33,3036.75,0,1,0,0,0,1,0,1,1,1,1,2,2,1
2131,7,574.35,1,0,0,0,0,0,0,1,1,3,1,2,2,0
3963,49,4920.55,0,0,0,0,1,0,0,1,1,3,0,2,2,0
4636,55,3175.85,0,0,0,1,0,1,1,0,0,2,1,2,1,0
1045,16,1284.2,0,1,0,0,0,0,0,0,0,3,1,3,2,1
411,10,898.35,1,0,0,0,0,0,0,1,1,3,1,2,2,1
1448,16,1167.8,1,1,0,0,0,0,0,0,0,3,1,3,2,1
6534,23,2085.45,0,0,0,0,0,1,1,1,0,3,1,4,2,0
2733,26,1295.4,0,0,0,0,0,0,0,0,0,1,1,4,1,0
516,58,5885.4,0,1,0,0,0,1,1,1,1,3,1,4,2,1
6964,10,503.25,0,0,0,0,0,0,0,0,1,3,1,3,1,0
875,1,44.15,0,0,0,0,0,0,0,0,0,3,1,1,1,1
2114,17,1470.05,1,0,0,0,0,1,0,0,0,3,1,4,2,0
4066,3,196.9,0,0,0,0,0,0,1,0,1,3,0,1,1,0
7011,13,1011.8,0,0,0,0,0,0,0,0,1,3,1,2,2,0
3981,1,50.15,0,0,0,0,0,0,0,0,0,3,1,2,1,0
365,1,49.95,0,0,0,0,0,0,0,0,0,3,1,3,1,1
633,8,847.3,0,0,0,1,0,0,1,1,1,3,1,3,2,1
5400,5,426.35,0,0,0,0,0,0,0,0,1,3,0,1,2,0
6675,53,5206.55,1,0,0,1,1,0,1,0,1,1,1,1,2,0
2487,5,318.1,0,0,0,0,0,1,1,1,0,3,1,4,1,0
359,4,330.05,0,0,0,0,1,0,0,0,0,3,0,2,2,1
3040,50,5347.95,1,0,0,0,1,0,1,1,1,1,1,2,2,0
804,6,389.1,0,0,0,1,1,0,0,0,0,3,0,2,1,1
3074,3,220.45,0,0,0,0,0,1,0,1,1,1,1,2,1,0
2393,66,4189.7,0,1,0,0,0,1,0,1,0,2,1,3,1,0
791,50,3444.85,1,1,0,0,0,0,0,0,0,3,1,2,2,1
870,41,4443.45,0,0,0,0,1,1,0,1,1,3,1,2,2,1
4206,64,4759.55,0,1,0,1,1,1,1,0,1,2,1,1,1,0
1495,42,3588.4,0,1,0,0,0,1,1,0,0,3,1,2,2,1
5655,71,7623.2,1,0,0,0,1,0,1,1,1,2,1,2,2,0
4631,26,2018.1,0,0,0,0,1,0,0,0,0,1,0,3,2,0
6218,26,2274.1,0,0,0,1,0,1,1,0,0,1,1,4,2,0
5289,22,1427.55,0,0,0,1,1,1,0,0,0,3,0,1,1,0
1135,1,89.1,0,0,0,0,0,0,0,1,1,3,1,2,2,1
16,8,633.3,1,1,1,0,1,0,0,0,0,3,1,4,2,1
1011,57,3913.3,0,1,0,1,0,0,0,1,1,1,1,3,1,1
932,14,1208.35,0,1,0,0,1,0,1,0,1,3,1,4,2,1
594,12,1384.75,0,0,0,0,1,1,1,1,1,3,1,1,2,1
6212,70,6838.6,0,0,0,0,1,0,0,1,1,1,0,2,2,0
474,31,2697.4,0,0,0,0,0,0,0,1,0,3,1,4,2,1
4451,2,87.9,0,0,0,0,0,0,0,0,0,3,1,3,1,0
6876,5,434.5,0,1,1,1,0,1,0,0,1,3,1,1,2,0
245,2,174.8,0,0,0,0,0,0,0,1,1,3,1,2,2,1
4896,70,4664.15,0,1,0,1,1,0,1,0,1,2,0,1,1,0
532,5,357.75,0,0,0,0,0,0,0,0,0,3,1,3,2,1
6526,23,2044.95,0,1,0,0,0,1,0,0,1,3,0,1,2,0
3192,44,2722.2,0,1,0,1,1,1,0,0,0,1,1,1,1,0
4811,42,2301.15,0,1,1,1,1,0,0,0,0,3,0,1,1,0
132,40,4131.95,0,0,0,0,0,1,1,1,1,3,0,3,2,1
4936,26,1908.35,0,0,0,1,0,0,1,1,1,1,0,3,1,0
5387,71,7993.3,0,0,0,1,1,1,1,1,1,2,1,4,2,0
2324,46,4903.2,0,0,0,0,1,1,1,1,1,2,0,2,2,0
2081,68,3687.75,0,0,0,1,0,0,0,0,0,3,0,1,1,0
6655,67,6816.95,0,1,0,0,1,1,0,1,1,1,1,3,2,0
4441,4,214.55,0,0,0,0,0,0,0,0,0,3,0,2,1,0
637,14,1531.4,1,0,0,0,1,1,0,1,1,3,1,2,2,1
1705,1,94.4,0,0,0,0,0,1,0,1,1,3,0,2,2,1
2934,1,50.05,0,0,1,0,0,0,0,0,0,3,1,2,1,0
3810,17,1077.05,0,1,1,0,1,1,1,0,0,3,1,1,1,0
6706,10,693.3,0,0,1,1,0,1,1,0,1,1,0,4,1,0
2391,47,4018.05,1,1,1,0,1,0,0,1,0,1,1,3,2,0
736,3,262.05,0,0,0,0,0,1,1,1,0,3,1,1,2,1
6743,10,676.15,0,1,1,1,1,0,0,1,0,1,0,2,1,0
370,4,442.85,1,0,0,0,1,1,0,1,1,3,1,4,2,1
6455,33,3270.25,1,1,0,0,1,0,0,1,1,3,1,3,2,0
6577,72,4265,0,0,0,1,1,0,0,0,0,2,0,3,1,0
1572,42,3160.55,0,0,0,1,1,1,1,0,1,1,0,4,1,1
497,30,1527.5,1,1,0,0,1,0,0,0,0,3,1,3,1,1
4413,58,6332.75,0,0,0,1,1,1,0,1,1,1,1,2,2,0
127,12,1238.45,0,0,0,1,1,1,0,0,1,3,1,3,2,1
4192,15,1151.55,0,1,1,1,0,0,0,0,0,3,0,1,2,0
173,2,91.1,1,0,0,1,0,0,0,0,0,3,1,2,1,1
2773,64,4447.75,0,1,0,1,0,1,1,1,0,2,0,1,1,0
4349,64,4869.35,1,0,0,0,1,1,1,0,1,3,0,4,1,0
107,1,75.3,1,0,0,0,0,1,0,0,0,3,1,3,2,1
3978,60,4765,0,0,0,0,0,1,0,0,0,1,1,3,2,0
2891,72,4888.2,0,1,0,1,1,1,0,0,1,2,0,4,1,0
5561,66,7942.15,0,1,0,1,1,1,1,1,1,1,0,3,2,0
2763,3,194.2,0,0,0,0,0,0,0,0,0,3,1,2,2,0
3523,66,6690.75,1,1,0,0,1,0,0,1,1,3,1,2,2,0
2426,47,2879.9,0,0,0,1,0,1,1,0,0,2,1,1,1,0
2159,27,2309.55,1,1,0,0,1,1,1,1,1,3,1,3,1,0
4275,66,7210.85,1,1,1,1,1,0,1,1,1,1,1,4,2,0
2940,31,2979.2,0,0,0,0,1,0,0,1,1,3,1,2,2,0
1,2,151.65,0,0,1,0,0,0,0,0,0,3,1,2,2,1
4274,17,1752.45,1,0,0,0,1,1,0,1,1,3,1,2,2,0
6982,67,4250.1,1,0,0,1,1,0,1,0,0,2,1,3,1,0
2429,5,202.15,0,0,0,0,0,0,0,0,0,3,1,4,1,0
5466,58,4300.8,0,1,1,0,1,0,1,1,1,1,1,4,1,0
5928,18,1794.65,0,0,0,0,1,1,0,1,1,3,0,4,2,0
3639,20,1781.35,0,0,0,0,0,1,0,1,0,3,1,4,2,0
4570,49,2398.4,1,1,0,0,1,0,0,0,0,2,0,1,1,0
1298,8,742.95,1,0,0,0,0,1,0,1,1,3,1,4,2,1
5855,34,3470.8,0,0,1,1,1,0,0,1,1,1,1,2,2,0
684,7,665.45,1,1,0,0,0,1,0,1,1,3,1,2,2,1
2055,13,731.3,1,0,0,0,1,1,0,0,0,3,1,2,1,0
4003,60,6236.75,0,0,0,1,0,1,1,1,1,3,1,3,2,0
5751,33,2989.6,0,0,0,1,0,0,0,0,1,3,1,2,2,0
5512,27,2209.75,0,1,1,1,1,0,0,0,0,1,1,4,2,0
1867,67,6886.25,0,0,0,1,1,1,0,1,0,3,1,4,2,1
5248,70,6237.05,0,1,1,1,1,1,1,1,1,2,1,4,1,0
252,33,2656.5,1,1,0,0,1,0,0,0,0,3,1,3,2,1
900,18,1687.95,0,1,0,0,0,0,0,1,1,3,1,2,2,1
5860,61,5251.75,1,1,0,0,1,0,1,0,0,1,1,3,2,0
4958,69,4885.85,0,1,1,1,1,0,1,1,0,1,0,4,1,0
2577,32,2896.55,1,1,1,0,0,1,0,1,0,3,1,1,2,0
3852,72,7334.05,0,1,0,1,1,1,0,1,0,2,0,3,2,0
6325,11,521.9,0,1,0,0,0,0,0,0,0,3,1,3,1,0
4877,72,5401.9,0,1,0,1,1,1,1,1,0,2,0,4,1,0
6065,2,84.4,0,0,0,0,0,0,0,0,0,3,0,2,1,0
1858,40,4036.85,0,0,0,0,1,1,0,1,1,3,1,4,2,1
198,6,489.45,0,0,0,0,1,0,0,1,0,3,1,2,2,1
6600,67,4653.25,0,1,1,1,1,1,1,0,0,1,1,4,1,0
5491,72,6954.15,0,1,1,1,1,0,0,1,0,2,1,3,2,0
6935,48,4977.2,0,1,1,1,0,1,0,1,1,1,1,3,2,0
1589,68,7176.55,0,0,0,0,1,1,1,1,1,1,0,2,2,1
2532,37,3247.55,0,1,1,0,0,0,0,1,1,1,0,4,2,0
319,1,45.85,0,1,0,0,0,0,0,0,0,3,1,1,1,1
84,7,511.25,0,0,0,0,0,0,0,0,0,3,1,2,2,1
5146,17,1336.9,0,1,0,0,1,0,0,0,0,3,1,3,2,0
1271,31,2995.45,0,1,0,0,1,0,0,0,1,3,1,2,2,1
457,2,183.75,0,0,0,0,1,0,0,1,0,3,1,3,2,1
673,1,69.75,1,0,0,0,0,0,0,0,0,3,1,2,2,1
1619,52,5568.35,1,1,0,1,0,1,0,1,1,3,1,2,2,1
7022,1,49.95,0,0,0,0,1,0,0,0,0,3,0,2,1,0
5453,64,6605.55,0,1,0,1,1,0,1,1,1,2,1,4,2,0
3382,71,6325.25,0,1,0,1,1,1,1,1,1,2,0,2,1,0
5498,2,151.75,0,0,0,0,1,0,0,0,0,3,0,2,2,0
6900,5,266.95,0,0,0,1,0,0,1,0,0,3,1,1,1,0
4131,1,45.8,0,0,0,0,0,0,0,0,0,3,1,1,1,0
6720,71,5832.65,0,1,0,1,0,1,1,1,1,2,1,2,1,0
5319,13,659.35,0,0,1,0,0,0,0,0,0,3,0,1,1,0
4634,12,943.85,1,1,0,1,0,1,1,1,1,1,1,2,1,0
2152,41,3339.05,0,1,0,0,1,1,1,0,0,1,1,3,2,0
2312,72,8071.05,0,1,0,1,0,1,1,1,1,2,1,4,2,0
1483,3,229.5,0,1,0,0,0,0,0,0,0,3,1,4,2,1
6316,13,902.25,0,1,0,1,0,0,0,0,1,3,1,2,1,0
2911,18,865.75,1,0,0,0,1,0,0,0,0,3,1,4,1,0
3747,70,7795.95,0,0,0,1,1,1,1,1,1,2,1,4,2,0
607,12,1253.9,0,0,0,0,1,1,0,1,1,3,1,2,2,1
4471,43,3645.6,1,0,0,0,0,0,0,1,0,3,1,2,2,0
4028,50,5153.5,0,1,1,0,0,1,1,1,1,1,0,1,2,0
436,3,134.5,0,1,0,0,0,0,0,0,0,3,0,1,1,1
1848,4,265.35,0,0,0,0,0,0,0,0,0,3,1,2,2,1
5056,14,1058.1,1,0,0,0,0,1,0,0,0,3,1,3,2,0
2449,41,3089.1,0,0,0,0,0,0,1,0,0,3,1,2,2,0
6628,50,3454.6,1,0,0,1,1,0,0,1,0,3,1,3,1,0
407,53,5769.75,0,1,0,1,1,1,0,1,1,1,1,3,2,1
3199,1,43.85,0,0,0,0,0,0,0,0,0,3,1,3,1,0
2900,8,546.45,0,0,0,0,0,0,0,1,1,3,1,2,1,0
5650,13,1028.9,0,0,0,0,0,0,0,1,0,3,1,1,2,0
2075,21,1339.8,1,1,0,1,1,0,0,0,1,3,1,3,1,0
1228,69,7262,0,0,0,0,1,1,1,1,1,1,1,3,2,1
683,2,140.7,0,0,0,0,0,0,0,0,0,3,0,4,2,1
599,65,6941.2,0,0,0,0,1,1,1,1,1,3,1,2,2,1
6243,70,5706.2,0,1,0,1,1,0,1,0,0,2,0,3,2,0
5530,17,1215.8,0,1,1,1,1,0,0,1,1,3,0,1,1,0
3276,7,571.05,0,0,0,1,1,0,1,1,1,3,1,2,1,0
1267,9,494.05,1,0,0,1,0,0,0,0,0,3,0,2,1,1
4718,50,4858.7,0,1,0,0,1,0,0,1,1,1,1,2,2,0
6702,9,816.8,1,0,0,0,0,1,0,1,0,3,1,2,2,0
6273,11,827.7,1,0,0,0,0,0,0,0,1,3,1,4,2,0
1528,15,1426.75,1,0,0,1,0,1,1,0,1,3,1,1,2,1
2225,24,1315.35,0,1,0,1,0,0,1,0,0,3,0,1,1,0
913,43,3198.6,0,0,0,1,0,0,0,0,0,3,1,2,2,1
915,3,123.65,0,0,0,0,0,0,0,0,0,3,1,2,1,1
5506,64,6880.85,0,1,0,1,0,1,1,1,1,1,1,1,2,0
5741,45,4192.15,0,0,0,0,0,1,0,0,1,3,1,4,2,0
2475,72,5468.45,0,1,0,0,0,1,0,1,1,2,1,3,1,0
5177,1,70.35,0,0,0,0,0,0,0,0,0,3,1,2,2,0
4419,70,6982.5,0,1,0,0,0,1,0,1,1,1,1,2,2,0
1814,37,3545.35,0,0,0,0,1,1,0,1,1,3,1,3,2,1
1672,17,1574.45,0,1,0,1,0,0,1,1,0,3,0,2,2,1
5921,60,3694.45,0,1,1,1,1,1,0,0,0,2,0,3,1,0
6502,64,7222.75,0,1,1,1,1,1,1,1,1,1,0,2,2,0
98,1,90.85,0,0,0,0,1,0,0,0,1,3,1,4,2,1
1006,3,210.3,0,0,0,0,0,0,0,0,0,3,1,2,2,1
3067,20,1191.2,0,0,0,1,0,0,1,0,0,3,0,3,1,0
24,68,7611.85,0,1,0,0,1,1,1,1,1,2,1,3,2,1
6941,56,4014,1,1,0,1,1,1,1,0,0,1,1,4,1,0
3775,53,5935.1,0,1,1,0,1,1,1,1,1,3,1,3,2,0
6379,56,6109.65,0,1,0,1,1,1,0,1,1,1,0,3,2,0
1852,30,2804.45,0,1,0,0,1,0,1,1,0,3,1,4,2,1
4288,34,3634.8,0,0,0,0,1,1,1,1,1,3,1,2,2,0
4391,8,401.5,0,1,1,0,1,0,1,0,0,3,0,3,1,0
1138,2,92.65,1,0,0,0,0,0,0,0,0,3,1,2,1,1
2077,5,244.75,0,0,0,0,1,0,0,0,0,3,0,3,1,0
5285,63,5538.8,1,0,0,0,0,1,0,0,1,3,1,3,2,0
6773,59,6034.85,0,1,0,0,1,0,1,1,1,2,1,1,2,0
1284,28,3152.5,1,0,0,0,1,1,0,1,1,3,1,2,2,1
6328,26,1265.65,0,0,1,0,0,0,0,0,0,3,1,1,1,0
3842,51,5000.05,0,1,1,1,0,0,1,1,0,1,1,1,2,0
1025,1,80.15,0,0,0,0,0,0,0,0,1,3,0,4,2,1
5725,45,4459.8,1,0,0,0,0,1,0,1,1,1,1,3,2,0
6395,69,4577.9,0,0,0,1,1,0,1,0,0,2,1,1,1,0
4683,6,518.75,0,1,1,0,1,1,0,1,0,3,1,1,2,0
6097,59,5890,1,0,0,0,0,1,0,1,1,1,1,2,2,0
595,1,70.9,0,0,0,0,0,0,0,0,0,3,0,1,2,1
856,35,3474.05,1,0,0,0,0,0,0,1,1,3,1,2,2,1
1723,2,167.3,0,0,0,0,0,1,0,0,1,3,1,2,2,1
5271,55,4323.35,0,0,0,0,0,1,0,1,1,2,1,3,1,0
6578,54,3246.45,0,1,1,0,1,1,0,0,0,2,1,3,1,0
3321,8,553.4,0,0,0,0,0,0,0,0,0,3,0,3,2,0
4118,61,6518.35,0,1,0,0,0,1,1,1,1,1,1,3,2,0
2712,13,1161.75,0,0,0,1,1,1,1,1,1,2,0,4,1,0
3988,66,7082.5,0,1,1,1,1,1,0,1,1,2,0,3,2,0
6645,37,3358.65,0,0,0,1,1,1,1,1,1,1,1,3,1,0
1052,11,837.95,0,0,0,0,0,0,0,0,0,3,1,2,2,1
4797,3,237.65,0,0,0,0,0,0,0,1,1,3,0,1,2,0
1205,6,547.65,0,0,0,0,0,1,1,1,1,3,1,1,2,1
